"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"any-any.event.gauth.partner.name","","20","","","0B","","false",""
"any-any.internal.event.sap-exporter-dry-run.ppv-task-processing.v1","","10","","","0B","","false",""
"any-any.internal.event.sap-exporter-dry-run.scheduled-task-processing.v1","","10","","","0B","","false",""
"any-apac.event.iap-consumable.amazon-notification.v1","","3","","","0B","","false",""
"any-apac.event.iap-consumable.apple-notification.v1","","3","","","0B","","false",""
"any-apac.event.iap-consumable.google-notification.v1","","3","","","0B","","false",""
"any-apac.event.iap-consumable.roku-notification.v1","","3","","","0B","","false",""
"any-apac.event.iap-consumable.samsung-notification.v1","","3","","","0B","","false",""
"any-emea.event.iap-consumable.amazon-notification.v1","","3","","","0B","","false",""
"any-emea.event.iap-consumable.apple-notification.v1","","3","","","0B","","false",""
"any-emea.event.iap-consumable.google-notification.v1","","3","","","0B","","false",""
"any-emea.event.iap-consumable.roku-notification.v1","","3","","","0B","","false",""
"any-emea.event.iap-consumable.samsung-notification.v1","","3","","","0B","","false",""
"any-emea.internal.event.payment.notification.spreedly.v0","","20","","0B/s","0B","","false",""
"any-latam.api.partner-fulfillment.actions.v1","","20","","0B/s","0B","","false",""
"any-latam.api.payments.automated.receipts.v1","","20","3B/s","7B/s","376.18MB","20","false",""
"any-latam.api.payments.automated.receipts.v2","","20","","","0B","20","false",""
"any-latam.api.payments.automated.v1","","80","0B/s","0B/s","759.83MB","15","false",""
"any-latam.api.payments.automated.v2","","80","","","0B","","false",""
"any-latam.api.payments.modifications.receipts.v1","","20","","","0B","","false",""
"any-latam.api.payments.modifications.receipts.v2","","20","","","0B","","false",""
"any-latam.api.payments.modifications.v1","","20","","","0B","15","false",""
"any-latam.api.payments.modifications.v2","","20","","","0B","","false",""
"any-latam.api.subscriptions.partner-subscriptions.receipts.v1","","20","","","0B","","false",""
"any-latam.api.subscriptions.partner-subscriptions.v1","","20","","","0B","","false",""
"any-latam.entity.billing-address.v1","","20","","","0B","","false",""
"any-latam.entity.iap-consumable.v1","","3","","","0B","","false",""
"any-latam.entity.idp.v1","","20","563B/s","535B/s","7.78GB","","false",""
"any-latam.entity.legacy-id-mappings.legacy-sku-details.v1","","3","","","0B","","false",""
"any-latam.entity.legacy-id-mappings.price-plans.v1","","3","","","568.47KB","","false",""
"any-latam.entity.legacy-id-mappings.products.v1","","3","","","2.45KB","","false",""
"any-latam.entity.legacy-id-mappings.subscription-counts.v1","","3","","","0B","","false",""
"any-latam.entity.legacy-id-mappings.subscriptions.v1","","3","","","30.99GB","","false",""
"any-latam.entity.payment-method.v1","","20","473B/s","5.17KB/s","20.77GB","1","false",""
"any-latam.entity.payment-receipt.v1","","20","","","0B","","false",""
"any-latam.entity.payment-transaction.v1","","20","690B/s","6.13KB/s","148.35GB","6","false",""
"any-latam.entity.payment-transaction.v2","","20","695B/s","8.55KB/s","30.68GB","20","false",""
"any-latam.entity.spreedly-token-details.v1","","20","329B/s","329B/s","8.1GB","","false",""
"any-latam.event.gauth.audit","","20","78.3KB/s","78.26KB/s","74.86GB","5","false",""
"any-latam.event.gauth.audit.transformed","","20","166.99KB/s","1.09MB/s","408.42GB","","false",""
"any-latam.event.gauth.partner","","20","19.28KB/s","19.3KB/s","16.25GB","10","false",""
"any-latam.event.gauth.partnerFulfillmentConfirmation.v1","","20","","","0B","2","false",""
"any-latam.event.gauth.user","","20","218B/s","654B/s","374.47MB","16","false",""
"any-latam.event.iap-consumable-audit.v1","","3","","","0B","","false",""
"any-latam.event.iap-consumable.amazon-notification.v1","","3","","","0B","","false",""
"any-latam.event.iap-consumable.apple-notification.v1","","3","","","0B","","false",""
"any-latam.event.iap-consumable.google-notification.v1","","3","","","0B","","false",""
"any-latam.event.iap-consumable.roku-notification.v1","","3","","","0B","","false",""
"any-latam.event.iap-consumable.samsung-notification.v1","","3","","","0B","","false",""
"any-latam.event.iap-consumable.v1","","3","","","0B","","false",""
"any-latam.event.idp.v1","","20","4.5KB/s","9.57KB/s","336.14MB","20","false",""
"any-latam.event.lexicon.audit","","20","109.38KB/s","109.09KB/s","100.35GB","5","false",""
"any-latam.event.lexicon.audit.databricks","","20","162.26KB/s","521.91KB/s","450.82GB","","false",""
"any-latam.event.messaging-platform.highpri","","6","","","0B","","false",""
"any-latam.event.messaging-platform.lowpri","","6","262B/s","523B/s","361.51MB","5","false",""
"any-latam.event.payment-method.v1","","20","399B/s","2.64KB/s","22.19MB","55","false",""
"any-latam.event.payment-provider-api-invocation.v1","","20","1.9KB/s","1.9KB/s","10.64GB","","false",""
"any-latam.event.payment-provider-notification.v1","","20","618B/s","10.73KB/s","9.51GB","20","false",""
"any-latam.event.payment-transaction.v1","","20","512B/s","4.85KB/s","2.46GB","62","false",""
"any-latam.event.payment-transaction.v2","","20","628B/s","9.17KB/s","2.44GB","45","false",""
"any-latam.event.subscription-payment-failure.v1","","20","39B/s","580B/s","51.86MB","5","false",""
"any-latam.internal.event.payment-method.sync.receipts.v2","","80","228B/s","457B/s","16.42MB","15","false",""
"any-latam.internal.event.payment-method.sync.v2","","80","1.49KB/s","2.87KB/s","286.32MB","20","false",""
"any-latam.internal.event.payment-session.v1","","20","967B/s","1.89KB/s","3.54GB","1","false",""
"any-latam.internal.event.payment.api-invocation.spreedly.v0","","20","3.5KB/s","7KB/s","12.57GB","1","false",""
"any-latam.internal.event.payment.attributes.v1","","20","528B/s","1.03KB/s","1.92GB","15","false",""
"any-latam.internal.event.payment.notification.adyen.v0","","20","","","0B","","false",""
"any-latam.internal.event.payment.notification.dlocal.v0","","20","866B/s","2.54KB/s","3.76GB","16","false",""
"any-latam.internal.event.payment.notification.ebanx.v0","","20","","","0B","","false",""
"any-latam.internal.event.payment.notification.paypal.v0","","20","","","0B","","false",""
"any-latam.internal.event.payment.notification.spreedly.v0","","20","","","0B","","false",""
"any-latam.internal.event.payment.notification.spreedly.v1","","20","","","0B","","false",""
"any-latam.internal.event.payment.notification.stripe.v0","","20","0B/s","0B/s","655.45MB","16","false",""
"any-latam.internal.event.payment.pending-payment-update.v0","","20","","","4.31KB","15","false",""
"any-latam.internal.event.payment.reconciliation.v0","","6","","","0B","","false",""
"any-latam.internal.event.payment.reference.mapping.v1","","20","1.61KB/s","3.22KB/s","4.15GB","15","false",""
"any-latam.internal.event.sap-exporter-dry-run.ppv-task-processing.v1","","10","","","0B","","false",""
"any-latam.internal.event.sap-exporter-dry-run.scheduled-task-processing.v1","","10","","","0B","","false",""
"any-latam.internal.event.sap-exporter.ppv-task-processing.v1","","6","","","0B","","false",""
"any-latam.internal.event.sap-exporter.scheduled-task-processing.v1","","6","116B/s","116B/s","8.54MB","3","false",""
"any-latam.internal.event.tax-record.v1","","20","","","0B","20","false",""
"any-latam.internal.event.transaction.sync.receipts.v2","","80","325B/s","650B/s","127.41MB","15","false",""
"any-latam.internal.event.transaction.sync.receipts.v3","","80","","","0B","","false",""
"any-latam.internal.event.transaction.sync.v2","","80","1.11KB/s","2.22KB/s","419.69MB","45","false",""
"any-latam.internal.event.transaction.sync.v3","","80","","","0B","","false",""
"api.iap-subscription.actions.v1","","20","","","0B","20","false",""
"api.payments.automated.receipts.v1","","20","18B/s","54B/s","502.43MB","17","false",""
"api.payments.automated.receipts.v2","","20","","","0B","","false",""
"api.payments.automated.v1","","80","0B/s","0B/s","1.05GB","","false",""
"api.payments.automated.v2","","80","","","0B","","false",""
"api.payments.modifications.receipts.v1","","20","","","0B","","false",""
"api.payments.modifications.receipts.v2","","20","","","0B","","false",""
"api.payments.modifications.v1","","20","","","0B","","false",""
"api.payments.modifications.v2","","20","","","0B","","false",""
"api.subscriptions.partner-subscriptions.receipts.v1","","20","","","0B","","false",""
"api.subscriptions.partner-subscriptions.v1","","20","","","0B","","false",""
"apse1.any-apac.event.campaign.internal.campaign-code.v1","","10","","","138.61KB","","false",""
"apse1.beam-apac.internal.legal.localization.v1","","10","","","0B","","false",""
"beam-amer.api.iap-subscription.action-outcome.v1","","20","","","0B","","false",""
"beam-amer.entity.iap-subscription.offer-eligibility.v1","","20","33B/s","66B/s","190.94MB","","false",""
"beam-amer.entity.iap-subscription.v1","","20","5.7KB/s","9.7KB/s","15.37GB","","false",""
"beam-amer.entity.legacy-id-mappings.legacy-sku-details.v1","","3","","","250.44KB","","false",""
"beam-amer.entity.legacy-id-mappings.subscription-counts.v1","","3","","","158.33KB","","false",""
"beam-amer.entity.silhouette.v1","","20","89.95KB/s","","165.89GB","","false",""
"beam-amer.entity.silhouette.v2","","20","110.46KB/s","176.24KB/s","223.78GB","","false",""
"beam-amer.event.silhouette.v1","","20","2.25KB/s","","281.36MB","","false",""
"beam-amer.event.silhouette.v2","","20","2.9KB/s","14.15KB/s","336.67MB","","false",""
"beam-amer.event.transactional-campaigns.v1","","6","","","0B","","false",""
"beam-amer.heartbeat-signal","","20","","","0B","","false",""
"beam-amer.morpheus-notification","","20","","","0B","","false",""
"beam-amer.temp.entity.users.profile","","20","","","255.16GB","","false",""
"beam-amer.temp.event.users","","21","","","0B","","false",""
"beam-apac.event.roku-instant-signup.v1","","6","","","0B","","false",""
"beam-apac.internal.event.payment.notification.iap.amazon.raw","","20","","","56.6KB","","false",""
"beam-apac.internal.event.payment.notification.iap.apple.raw","","20","868B/s","3.39KB/s","115.71MB","","false",""
"beam-apac.internal.event.payment.notification.iap.google.raw","","20","136B/s","542B/s","8.28MB","","false",""
"beam-apac.internal.event.payment.notification.iap.roku.v0","","20","","","10.88KB","","false",""
"beam-apac.internal.event.payment.notification.iap.samsung.raw","","20","","","918.78KB","","false",""
"beam-apac.internal.event.payment.notification.iap.vizio.raw","","20","","","0B","","false",""
"beam-emea.event.roku-instant-signup.v1","","6","","","0B","","false",""
"beam-emea.internal.event.payment.notification.iap.amazon.raw","","20","","0B/s","190.78KB","","false",""
"beam-emea.internal.event.payment.notification.iap.apple.raw","","20","2.79KB/s","11.18KB/s","463.49MB","","false",""
"beam-emea.internal.event.payment.notification.iap.google.raw","","20","30B/s","120B/s","26.66MB","","false",""
"beam-emea.internal.event.payment.notification.iap.roku.v0","","20","","0B/s","1.98KB","","false",""
"beam-emea.internal.event.payment.notification.iap.samsung.raw","","20","","0B/s","5.19MB","","false",""
"beam-emea.internal.event.payment.notification.iap.vizio.raw","","20","","0B/s","0B","","false",""
