"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"any-emea.entity.maas.observation.consent.v1","","3","","","0B","","false",""
"any-emea.entity.maas.observation.consent.v2","","3","","","0B","","false",""
"any-emea.entity.maas.observation.partner-integration.v2","","3","","","0B","","false",""
"any-emea.entity.maas.observation.preferences.v1","","3","","","0B","","false",""
"any-emea.entity.maas.observation.preferences.v2","","3","","","0B","","false",""
"any-emea.entity.maas.observation.silhouette.v1","","3","","","0B","","false",""
"any-emea.entity.maas.observation.silhouette.v2","","3","","","0B","","false",""
"any-emea.entity.maas.observation.user-account.v1","","3","","","1.18KB","","false",""
"any-emea.entity.maas.observation.user-account.v2","","3","","","6.96GB","","false",""
"any-emea.entity.maas.observation.user-authentication.v1","","3","","","1.25KB","","false",""
"any-emea.entity.maas.observation.user-authentication.v2","","3","","","2.58GB","","false",""
"any-emea.entity.maas.observation.user-profile.v1","","3","","","1.29KB","","false",""
"any-emea.entity.maas.observation.user-profile.v2","","3","","","10.9KB","","false",""
"any-emea.entity.payment-invoice.v1","","3","","","0B","","false",""
"any-emea.entity.payment-method.v1","","20","","","3.77MB","1","false",""
"any-emea.entity.payment-receipt.v1","","6","","","357.21KB","","false",""
"any-emea.entity.payment-transaction.v1","","20","","","10.88MB","1","false",""
"any-emea.entity.payment-transaction.v2","","20","","","15.82MB","","false",""
"any-emea.entity.ppv-access.v1","","10","","","0B","","false",""
"any-emea.entity.ppv-access.v1beta1","","10","","","0B","","false",""
"any-emea.entity.spreedly-token-details.v1","","20","","","1.51MB","","false",""
"any-emea.event.gauth.audit","","20","","0B/s","76.63KB","5","false",""
"any-emea.event.gauth.audit.transformed","","20","","","50.57KB","","false",""
"any-emea.event.gauth.partner","","20","","0B/s","20.1KB","5","false",""
"any-emea.event.gauth.partnerFulfillmentConfirmation.v1","","20","","","0B","2","false",""
"any-emea.event.gauth.user","","20","","0B/s","0B","11","false",""
"any-emea.event.gauth.userinfo","","20","","","0B","","false",""
"any-emea.event.iap-consumable-audit.v1","","1","","","0B","","false",""
"any-emea.event.iap-consumable.amazon-notification.v1","","1","","","0B","","false",""
"any-emea.event.iap-consumable.apple-notification.v1","","1","","","0B","","false",""
"any-emea.event.iap-consumable.google-notification.v1","","1","","","0B","","false",""
"any-emea.event.iap-consumable.roku-notification.v1","","1","","","0B","","false",""
"any-emea.event.iap-consumable.samsung-notification.v1","","1","","","0B","","false",""
"any-emea.event.iap-consumable.v1","","1","","","0B","","false",""
"any-emea.event.idp.v1","","20","","","0B","7","false",""
