"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"msc.ods.canonical-deals.v1","","1","","","7.52GB","","false",""
"msc.ods.canonical-draft-assets.v4","","1","","","215.49KB","","false",""
"msc.ods.canonical-edits.v4","","1","","","11.36GB","","false",""
"msc.ods.canonical-exhibition-platforms.v1","","1","","","6.03MB","","false",""
"msc.ods.canonical-manifestations-inactive.v2","","1","","","766.26MB","","false",""
"msc.ods.canonical-manifestations.v2","","1","","","29.33GB","","false",""
"msc.ods.canonical-offerings.v4","","1","","","4.76GB","","false",""
"msc.ods.canonical-persons.v4","","1","","","234.87MB","","false",""
"msc.ods.canonical-plans.v1","","1","","","5.98MB","","false",""
"msc.ods.canonical-rights-profiles.v4","","1","","","1.59MB","","false",""
"msc.ods.canonical-taxonomies.v4","","1","","","75.42MB","","false",""
"msc.ods.dictionary.v1","","1","","","1.33MB","","false",""
"msc.ods.offerings.v1","","2","","","0B","","false",""
"msc.ods.organizations.v4","","1","","","140.29MB","","false",""
"msc.ods.vendors.v2","","1","","","21.86MB","","false",""
"msc.ods.work-orders.v4","","1","","","2.71GB","","false",""
"msc.program-inventory.entity.draft-program.v4","","10","","","27.42KB","","false",""
"msc.program-inventory.entity.draft-season.v4","","10","","","12.14KB","","false",""
"msc.program-inventory.entity.draft-series.v4","","10","","0B/s","10.08KB","","false",""
"msc.program-inventory.entity.edit.v4","","10","","0B/s","2.6GB","","false",""
"msc.program-inventory.entity.organization.v4","","10","","","19.13MB","","false",""
"msc.program-inventory.entity.person.v4","","10","","","74.6MB","","false",""
"msc.program-inventory.entity.program.v4","","10","","0B/s","2.75GB","","false",""
"msc.program-inventory.entity.promoprogramgroup.v4","","10","","","54.74MB","","false",""
"msc.program-inventory.entity.season.v4","","10","","0B/s","265.22MB","","false",""
"msc.program-inventory.entity.series.v4","","10","","0B/s","175.95MB","","false",""
"msc.program-inventory.entity.taxonomy.v4","","10","","0B/s","259.78KB","","false",""
"msc.spotlight.obsrStatus-ofo.v1","","1","","","0B","","false",""
"msc.tangible-inventory.entity.mezzanine-manifestation.v4","","10","","0B/s","124.67MB","","false",""
"msc.title-governance-inbound.command.v1","","10","","","0B","","false",""
"msc.title-governance-outbound.command.status.v1","","10","","","0B","","false",""
"msc.vendor-manager.entity.vendor.v1","","4","","","16.15MB","","false",""
"msc.vendor-manager.entity.vendor.v2","","10","","","25.16MB","","false",""
"rights-cass.pi-network-dlt","","10","","","0B","","false",""
"rights-cass.pi-program-dlt","","20","","","4.14KB","","false",""
"rights-cass.pi-season-dlt","","10","","","0B","","false",""
"rights-cass.pi-series-dlt","","10","","","0B","","false",""
"use1.any-amer.api.payments.automated.receipts.v1","","20","","","0B","","false",""
"use1.any-amer.api.payments.automated.v1","","80","","","0B","","false",""
"use1.any-amer.api.payments.modifications.receipts.v1","","20","","","0B","","false",""
"use1.any-amer.api.payments.modifications.v1","","20","","","0B","","false",""
"use1.any-amer.entity.billing-address.v1","","20","","","0B","","false",""
"use1.any-amer.entity.extra-member.access.v1","","3","","","249.32KB","","false",""
"use1.any-amer.entity.extra-member.slot.v1","","3","","","259.92KB","","false",""
"use1.any-amer.entity.household.v1","","20","","","48.32KB","","false",""
"use1.any-amer.entity.payment-method.v1","","20","","","0B","","false",""
"use1.any-amer.entity.payment-transaction.v1","","20","","","0B","","false",""
"use1.any-amer.event.extra-member.access.v1","","3","","","16.34KB","","false",""
"use1.any-amer.event.extra-member.slot.v1","","3","","","22.78KB","","false",""
"use1.any-amer.event.household.v1","","20","","","286.17KB","","false",""
"use1.any-amer.event.payment-method.v1","","20","","","0B","","false",""
"use1.any-amer.event.payment-transaction.v1","","20","","","0B","","false",""
"use1.any-amer.flash.mitigation.message.v1","","6","","","15.81KB","","false",""
"use1.any-amer.flash.session.state.change.v1","","6","","70B/s","39.5MB","","false",""
"use1.any-amer.internal.event.commerce-exporter.processed.v1","","20","","","0B","","false",""
"use1.any-amer.internal.event.commerce-exporter.unprocessed.v1","","20","","","0B","","false",""
"use1.any-amer.internal.event.payment-method.sync.receipts.v2","","20","","","0B","","false",""
"use1.any-amer.internal.event.payment-method.sync.v2","","20","","","0B","","false",""
"use1.any-amer.internal.event.payment-session.v1","","20","","","0B","","false",""
"use1.any-amer.internal.event.payment.attributes.v1","","20","","","0B","","false",""
