"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"beam-emea.entity.iap-subscription.offer-eligibility.v1","","20","7B/s","20B/s","25.14MB","","false",""
"beam-emea.entity.iap-subscription.v1","","20","854B/s","3.49KB/s","3.88GB","","false",""
"beam-emea.entity.legal.v1","","10","248B/s","504B/s","10.31GB","","false",""
"beam-emea.entity.lightning-bird.v1","","6","","","0B","","false",""
"beam-emea.entity.personalized-offers.offer.v1","","6","6B/s","13B/s","513.46MB","","false",""
"beam-emea.entity.silhouette.v1","","20","","","0B","","false",""
"beam-emea.entity.silhouette.v2","","20","","0B/s","0B","","false",""
"beam-emea.entity.subscription.non-paying-period.v1","","20","","0B/s","62.76MB","","false",""
"beam-emea.entity.subscription.non-paying-period.v2","","20","","0B/s","29.63MB","","false",""
"beam-emea.entity.subscription.subscription.v1","","20","","0B/s","17.69GB","","false",""
"beam-emea.entity.subscription.subscription.v2","","20","1.93KB/s","18.39KB/s","29.32GB","","false",""
"beam-emea.entity.users.profile.v2","","20","4.85KB/s","1.99KB/s","62.18GB","","false",""
"beam-emea.entity.users.user-legacy-mapping.v2","","20","0B/s","9B/s","13.36GB","","false",""
"beam-emea.entity.users.user.v2","","20","6.88KB/s","8.93KB/s","31.67GB","","false",""
"beam-emea.event.capabilities.internal.tvod-entitlement.v1","","40","","0B/s","0B","","false",""
"beam-emea.event.capabilities.user-capability.v1","","40","","","0B","","false",""
"beam-emea.event.capabilities.user-ppv.receipt.v1","","40","","","0B","","false",""
"beam-emea.event.capabilities.user-ppv.v1","","40","","0B/s","0B","","false",""
"beam-emea.event.commercial-offers.campaign-user.v1","","10","","0B/s","706.32KB","","false",""
"beam-emea.event.global.payments.audit.v1","","50","0B/s","0B/s","2.13MB","","false",""
"beam-emea.event.gmssLogEvent.v1","","20","","","0B","","false",""
"beam-emea.event.iap-subscription.v1","","20","320B/s","1.61KB/s","64.1MB","","false",""
"beam-emea.event.internal.legal.iys-consent.v1","","10","0B/s","0B/s","38.23MB","","false",""
"beam-emea.event.internal.legal.missingconsents.v1","","10","","","0B","","false",""
"beam-emea.event.internal.legal.v1","","10","268B/s","268B/s","12.65GB","","false",""
"beam-emea.event.legal.localization.v1","","10","","","0B","","false",""
"beam-emea.event.legal.v1","","10","736B/s","4KB/s","65.17GB","","false",""
"beam-emea.event.lightning-bird.v1","","6","13B/s","13B/s","1005.27KB","","false",""
"beam-emea.event.personalized-offers.v1","","10","13B/s","26B/s","17.4MB","","false",""
"beam-emea.event.replay.users.v2","","3","","","0B","","false",""
"beam-emea.event.roku-instant-signup.v1","","6","","","0B","","false",""
"beam-emea.event.silhouette.v1","","20","","","0B","","false",""
"beam-emea.event.silhouette.v2","","20","","0B/s","0B","","false",""
"beam-emea.event.ssaiExternalTrackers.v1","","20","267.96KB/s","267.17KB/s","10.98GB","","false",""
"beam-emea.event.ssaiXcoderNotification.v1","","20","","2.93KB/s","341.5GB","","false",""
"beam-emea.event.subscription.user-subscription.v1","","20","","0B/s","566.61KB","","false",""
"beam-emea.event.subscription.user-subscription.v2","","20","1.92KB/s","22.44KB/s","2.41GB","","false",""
"beam-emea.event.users.v2","","21","2.67KB/s","18.78KB/s","1.49GB","","false",""
"beam-emea.heartbeat-signal","","20","43.26KB/s","43.26KB/s","453.83MB","","false",""
"beam-emea.internal.event.payment.notification.iap.amazon.raw","","20","","0B/s","0B","","false",""
