"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"event.prs.page.v1","","3","28.19KB/s","","2.2GB","","false",""
"event.pss.structure.v1","","7","","","0B","","false",""
"internal.entity.content.v1","","20","2.33KB/s","11.65KB/s","11.8GB","","false",""
"internal.entity.content.v2","","20","1.82KB/s","1.82KB/s","12.48GB","","false",""
"internal.labs.stats.v1","","250","6.9KB/s","7.16KB/s","5.37GB","","false",""
"use1.any-any.entity.gauth.partner.name","","20","","","2.43MB","","false",""
"use1.any-any.event.entitlements-metadata.edit-invalidation.v1","","20","","","9.46MB","","false",""
"use1.any-any.event.entitlements-metadata.tvod-invalidation.v1","","20","","","0B","","false",""
"use1.beam-apac.event.roku-instant-signup.v1","","6","","","0B","","false",""
"use1.beam-apac.internal.event.payment.notification.iap.amazon.raw","","20","","","56.6KB","","false",""
"use1.beam-apac.internal.event.payment.notification.iap.apple.raw","","20","","","115.88MB","","false",""
"use1.beam-apac.internal.event.payment.notification.iap.google.raw","","20","","","8.37MB","","false",""
"use1.beam-apac.internal.event.payment.notification.iap.roku.v0","","20","","","10.88KB","","false",""
"use1.beam-apac.internal.event.payment.notification.iap.samsung.raw","","20","","","918.79KB","","false",""
"use1.beam-apac.internal.event.payment.notification.iap.vizio.raw","","20","","","0B","","false",""
"use1.entity.adTargetingData.v4","","20","","","32.22MB","","false",""
"use1.entity.brand.v4","","20","","","179.75KB","","false",""
"use1.entity.capabilities.capability-definition.v1","","20","","","110.26KB","","false",""
"use1.entity.capabilities.capability-definition.v2","","20","","","135.89KB","","false",""
"use1.entity.capabilities.content.segment.v1","","10","","","20.53KB","","false",""
"use1.entity.capabilities.package.v1","","10","","","14.96KB","","false",""
"use1.entity.cms.avatar.v1","","3","","","945.38KB","","false",""
"use1.entity.cms.collection-metadata.v1","","3","","","14.43MB","","false",""
"use1.entity.cms.collection.v1","","3","","","32.64MB","","false",""
"use1.entity.cms.page-metadata.v1","","3","","","1.51MB","","false",""
"use1.entity.cms.page.v1","","3","","","325.55KB","","false",""
"use1.entity.cms.route-path.v2","","3","","","8.65KB","","false",""
"use1.entity.cms.territoryconfig.v1","","3","","","9.59KB","","false",""
"use1.entity.cms.variantscontainer.v1","","3","","","237.75KB","","false",""
"use1.entity.commercial-offers.campaign.v1","","6","","","1.95MB","","false",""
"use1.entity.commercial-offers.price-plan.v1","","6","","","3.74MB","","false",""
"use1.entity.edit.v4","","20","","","1.68GB","","false",""
"use1.entity.offer-catalog.internal.offers.price-plan.v1","","6","","","32.8MB","","false",""
"use1.entity.offer-catalog.internal.price-plan.v1","","6","","","55.12MB","","false",""
