"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"use1.any-any.event.ppv-price-level.v1beta1","","3","","","527B","","false",""
"use1.any-any.internal.event.ppv.offers-generation.v1","","1","","","0B","","false",""
"use1.any-any.internal.event.ppv.offers-generation.v1beta1","","1","","","0B","","false",""
"use1.any-apac.api.payments.automated.receipts.v1","","20","","","0B","","false",""
"use1.any-apac.api.payments.automated.receipts.v2","","6","","","4.06MB","","false",""
"use1.any-apac.api.payments.automated.v1","","80","","","0B","","false",""
"use1.any-apac.api.payments.automated.v2","","6","","","7.6MB","","false",""
"use1.any-apac.api.payments.modifications.receipts.v1","","20","","","0B","","false",""
"use1.any-apac.api.payments.modifications.receipts.v2","","6","","","0B","","false",""
"use1.any-apac.api.payments.modifications.v1","","20","","","0B","","false",""
"use1.any-apac.api.payments.modifications.v2","","6","","","0B","","false",""
"use1.any-apac.entity.billing-address.v1","","20","","","0B","","false",""
"use1.any-apac.entity.payment-method.v1","","20","","","91.52MB","","false",""
"use1.any-apac.entity.payment-receipt.v1","","6","","","42.56MB","","false",""
"use1.any-apac.entity.payment-transaction.v1","","20","","","453.97MB","","false",""
"use1.any-apac.entity.payment-transaction.v2","","20","","","454.68MB","","false",""
"use1.any-apac.entity.spreedly-token-details.v1","","20","","","42.11MB","","false",""
"use1.any-apac.event.gauth.audit.transformed","","20","","","83.64KB","","false",""
"use1.any-apac.event.lexicon.audit.databricks","","20","","","0B","","false",""
"use1.any-apac.event.messaging-platform.highpri","","6","","","0B","","false",""
"use1.any-apac.event.messaging-platform.lowpri","","6","","","0B","","false",""
"use1.any-apac.event.payment-method.v1","","20","","","467.9KB","","false",""
"use1.any-apac.event.payment-provider-api-invocation.v1","","20","","","143.96MB","","false",""
"use1.any-apac.event.payment-provider-notification.v1","","20","","","72.37MB","","false",""
"use1.any-apac.event.payment-transaction.v1","","20","","","13.21MB","","false",""
"use1.any-apac.event.payment-transaction.v2","","20","","","62.61MB","","false",""
"use1.any-apac.event.subscription-payment-failure.v1","","20","","","0B","","false",""
"use1.any-apac.internal.event.payment-method.sync.receipts.v2","","20","","","1.18MB","","false",""
"use1.any-apac.internal.event.payment-method.sync.v2","","20","","","5.19MB","","false",""
"use1.any-apac.internal.event.payment-session.v1","","20","","","24.36MB","","false",""
"use1.any-apac.internal.event.payment.api-invocation.spreedly.v0","","20","","","161.04MB","","false",""
"use1.any-apac.internal.event.payment.attributes.v1","","20","","","22.71MB","","false",""
"use1.any-apac.internal.event.payment.notification.adyen.v0","","20","","","113.51MB","","false",""
"use1.any-apac.internal.event.payment.notification.dlocal.v0","","20","","","0B","","false",""
"use1.any-apac.internal.event.payment.notification.paypal.v0","","20","","","0B","","false",""
"use1.any-apac.internal.event.payment.notification.spreedly.v1","","20","","","0B","","false",""
"use1.any-apac.internal.event.payment.notification.stripe.v0","","20","","","0B","","false",""
"use1.any-apac.internal.event.payment.pending-payment-update.v0","","20","","","0B","","false",""
"use1.any-apac.internal.event.payment.reference.mapping.v1","","20","","","58.23MB","","false",""
"use1.any-apac.internal.event.tax-record.v1","","20","","","0B","","false",""
"use1.any-apac.internal.event.transaction.sync.receipts.v2","","80","","","235.77KB","","false",""
"use1.any-apac.internal.event.transaction.sync.receipts.v3","","6","","","678.8KB","","false",""
"use1.any-apac.internal.event.transaction.sync.v2","","80","","","1.93MB","","false",""
"use1.any-apac.internal.event.transaction.sync.v3","","6","","","3.38MB","","false",""
"use1.any-emea.api.payments.automated.receipts.v1","","20","","","197B","","false",""
"use1.any-emea.api.payments.automated.receipts.v2","","6","","","18.46MB","","false",""
"use1.any-emea.api.payments.automated.v1","","80","","","844B","","false",""
"use1.any-emea.api.payments.automated.v2","","6","","","21.91MB","","false",""
"use1.any-emea.api.payments.modifications.receipts.v1","","20","","","0B","","false",""
"use1.any-emea.api.payments.modifications.receipts.v2","","6","","","0B","","false",""
"use1.any-emea.api.payments.modifications.v1","","20","","","0B","","false",""
"use1.any-emea.api.payments.modifications.v2","","6","","","0B","","false",""
"use1.any-emea.entity.billing-address.v1","","20","","","0B","","false",""
"use1.any-emea.entity.payment-method.v1","","20","","","150.53MB","","false",""
"use1.any-emea.entity.payment-receipt.v1","","6","","","9.24MB","","false",""
"use1.any-emea.entity.payment-transaction.v1","","20","","","869.6MB","","false",""
"use1.any-emea.entity.payment-transaction.v2","","20","","","597.48MB","","false",""
"use1.any-emea.entity.ppv-access.v1","","10","","","0B","","false",""
"use1.any-emea.entity.ppv-access.v1beta1","","10","","","0B","","false",""
"use1.any-emea.entity.spreedly-token-details.v1","","20","","","71.55MB","","false",""
"use1.any-emea.event.gauth.audit.transformed","","20","","","39.48MB","","false",""
"use1.any-emea.event.lexicon.audit.databricks","","20","","","1.79MB","","false",""
"use1.any-emea.event.messaging-platform.highpri","","6","","","0B","","false",""
"use1.any-emea.event.messaging-platform.lowpri","","6","","","5.17MB","","false",""
"use1.any-emea.event.payment-method.v1","","20","","","594.93KB","","false",""
"use1.any-emea.event.payment-provider-api-invocation.v1","","20","","","68.78MB","","false",""
"use1.any-emea.event.payment-provider-notification.v1","","20","","","21.92MB","","false",""
"use1.any-emea.event.payment-transaction.v1","","20","","","11.27MB","","false",""
"use1.any-emea.event.payment-transaction.v2","","20","","","37.23MB","","false",""
"use1.any-emea.event.ppv-access.v1","","10","","","0B","","false",""
"use1.any-emea.event.ppv-access.v1beta1","","10","","","0B","","false",""
"use1.any-emea.event.ppv-refund-audit.v1","","3","","","0B","","false",""
"use1.any-emea.event.ppv-refund-audit.v1beta1","","3","","","0B","","false",""
"use1.any-emea.event.subscription-payment-failure.v1","","20","","","1.27MB","","false",""
"use1.any-emea.internal.event.payment-method.sync.receipts.v2","","20","","","724.12KB","","false",""
"use1.any-emea.internal.event.payment-method.sync.v2","","20","","","5.02MB","","false",""
"use1.any-emea.internal.event.payment-session.v1","","20","","","44.39MB","","false",""
"use1.any-emea.internal.event.payment.api-invocation.spreedly.v0","","20","","","79.81MB","","false",""
"use1.any-emea.internal.event.payment.attributes.v1","","20","","","23.68MB","","false",""
"use1.any-emea.internal.event.payment.notification.adyen.v0","","20","","","34.39MB","","false",""
"use1.any-emea.internal.event.payment.notification.dlocal.v0","","20","","","0B","","false",""
"use1.any-emea.internal.event.payment.notification.iyzico.v0","","6","","","0B","","false",""
"use1.any-emea.internal.event.payment.notification.paypal.v0","","20","","","0B","","false",""
"use1.any-emea.internal.event.payment.notification.spreedly.v0","","20","","","0B","","false",""
"use1.any-emea.internal.event.payment.notification.spreedly.v1","","20","","","0B","","false",""
"use1.any-emea.internal.event.payment.notification.stripe.v0","","20","","","0B","","false",""
"use1.any-emea.internal.event.payment.pending-payment-update.v0","","20","","","0B","","false",""
"use1.any-emea.internal.event.payment.reference.mapping.v1","","20","","","52.89MB","","false",""
"use1.any-emea.internal.event.tax-record.v1","","20","","","0B","","false",""
"use1.any-emea.internal.event.transaction.sync.receipts.v2","","80","","","90.76KB","","false",""
"use1.any-emea.internal.event.transaction.sync.receipts.v3","","6","","","534.38KB","","false",""
"use1.any-emea.internal.event.transaction.sync.v2","","80","","","1.65MB","","false",""
"use1.any-emea.internal.event.transaction.sync.v3","","6","","","7.28MB","","false",""
"use1.any-latam.api.payments.automated.receipts.v1","","20","","","27.26MB","","false",""
"use1.any-latam.api.payments.automated.receipts.v2","","6","","","0B","","false",""
"use1.any-latam.api.payments.automated.v1","","80","","","60.08MB","","false",""
"use1.any-latam.api.payments.automated.v2","","6","","","0B","","false",""
"use1.any-latam.api.payments.modifications.receipts.v1","","20","","","0B","","false",""
"use1.any-latam.api.payments.modifications.receipts.v2","","6","","","0B","","false",""
"use1.any-latam.api.payments.modifications.v1","","20","","","0B","","false",""
"use1.any-latam.api.payments.modifications.v2","","6","","","0B","","false",""
"use1.any-latam.entity.billing-address.v1","","20","","","618B","","false",""
"use1.any-latam.entity.payment-method.v1","","20","","","394.66MB","","false",""
"use1.any-latam.entity.payment-receipt.v1","","6","","","11.76MB","","false",""
"use1.any-latam.entity.payment-transaction.v1","","20","","","2.95GB","","false",""
"use1.any-latam.entity.payment-transaction.v2","","20","","","1.7GB","","false",""
"use1.any-latam.entity.spreedly-token-details.v1","","20","","","145.86MB","","false",""
"use1.any-latam.event.gauth.audit.transformed","","20","","","91.13MB","","false",""
"use1.any-latam.event.lexicon.audit.databricks","","20","","","751.36KB","","false",""
"use1.any-latam.event.messaging-platform.highpri","","6","","","0B","","false",""
"use1.any-latam.event.messaging-platform.lowpri","","6","","","6.03MB","","false",""
"use1.any-latam.event.payment-method.v1","","20","","","505.84KB","","false",""
"use1.any-latam.event.payment-provider-api-invocation.v1","","20","","","586.14MB","","false",""
"use1.any-latam.event.payment-provider-notification.v1","","20","","","126.04MB","","false",""
"use1.any-latam.event.payment-transaction.v1","","20","","","201.72MB","","false",""
"use1.any-latam.event.payment-transaction.v2","","20","","","206.39MB","","false",""
"use1.any-latam.event.subscription-payment-failure.v1","","20","","","1.27MB","","false",""
"use1.any-latam.internal.event.payment-method.sync.receipts.v2","","20","","","137.99KB","","false",""
"use1.any-latam.internal.event.payment-method.sync.v2","","20","","","11.09MB","","false",""
"use1.any-latam.internal.event.payment-session.v1","","20","","","155.2MB","","false",""
"use1.any-latam.internal.event.payment.api-invocation.spreedly.v0","","20","","","633.4MB","","false",""
"use1.any-latam.internal.event.payment.attributes.v1","","20","","","108.92MB","","false",""
"use1.any-latam.internal.event.payment.notification.adyen.v0","","20","","","0B","","false",""
"use1.any-latam.internal.event.payment.notification.dlocal.v0","","20","","","184.39MB","","false",""
"use1.any-latam.internal.event.payment.notification.ebanx.v0","","20","","","0B","","false",""
"use1.any-latam.internal.event.payment.notification.paypal.v0","","20","","","0B","","false",""
"use1.any-latam.internal.event.payment.notification.spreedly.v0","","20","","","0B","","false",""
"use1.any-latam.internal.event.payment.notification.spreedly.v1","","20","","","0B","","false",""
"use1.any-latam.internal.event.payment.notification.stripe.v0","","20","","","0B","","false",""
"use1.any-latam.internal.event.payment.pending-payment-update.v0","","20","","","0B","","false",""
"use1.any-latam.internal.event.payment.reference.mapping.v1","","20","","","212.63MB","","false",""
"use1.any-latam.internal.event.tax-record.v1","","20","","","0B","","false",""
"use1.any-latam.internal.event.transaction.sync.receipts.v2","","80","","","5.52MB","","false",""
"use1.any-latam.internal.event.transaction.sync.receipts.v3","","6","","","147.46KB","","false",""
"use1.any-latam.internal.event.transaction.sync.v2","","80","","","18.63MB","","false",""
"use1.any-latam.internal.event.transaction.sync.v3","","6","","","2.18MB","","false",""
"use1.api.iap-subscription.actions.v1","","20","","","0B","","false",""
"use1.api.payments.automated.receipts.v1","","20","","","5.23MB","","false",""
"use1.api.payments.automated.receipts.v2","","6","","","1.18MB","","false",""
"use1.api.payments.automated.v1","","20","","","10.59MB","","false",""
"use1.api.payments.automated.v2","","6","","","2.38MB","","false",""
"use1.api.payments.modifications.receipts.v1","","20","","","0B","","false",""
"use1.api.payments.modifications.receipts.v2","","6","","","0B","","false",""
"use1.api.payments.modifications.v1","","20","","","0B","","false",""
"use1.api.payments.modifications.v2","","6","","","0B","","false",""
"use1.beam-amer.entity.iap-subscription.offer-eligibility.v1","","20","","","3.34KB","","false",""
"use1.beam-amer.event.transactional-campaigns.v1","","6","","","0B","","false",""
"use1.beam-apac.api.iap-subscription.action-outcome.v1","","20","","","0B","","false",""
"use1.beam-apac.api.iap-subscription.actions.v1","","20","","","0B","","false",""
"use1.beam-apac.entity.iap-subscription.offer-eligibility.v1","","20","","","0B","","false",""
"use1.beam-apac.entity.legal.v1","","10","","","61.53MB","","false",""
"use1.beam-apac.entity.personalized-offers.offer.v1","","6","","","660B","","false",""
"use1.beam-apac.entity.subscription.non-paying-period.v1","","20","","","756B","","false",""
"use1.beam-apac.entity.subscription.subscription.v1","","20","","","73.29MB","","false",""
"use1.beam-apac.entity.subscription.subscription.v2","","20","","","79.29MB","","false",""
"use1.beam-apac.event.commercial-offers.campaign-user.v1","","10","","","0B","","false",""
"use1.beam-apac.event.global.payments.audit.v1","","50","","","0B","","false",""
"use1.beam-apac.event.iap-subscription.v1","","20","","","4.91KB","","false",""
