"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"any-emea.event.maas.error.viewer-my-list.v1","","3","","","0B","","false",""
"any-emea.event.maas.error.viewer-playback-marker.v1","","3","","","0B","","false",""
"any-emea.event.maas.error.viewer-watch-history.v1","","3","","","0B","","false",""
"any-emea.event.maas.export.v1","","3","","","0B","","false",""
"any-emea.event.maas.migration-state.v1","","3","","","0B","","false",""
"any-emea.event.maas.observation.partner-integration.v1","","3","","","0B","","false",""
"any-emea.event.maas.partner-integration-unregistered.v1","","3","","","0B","","false",""
"any-emea.event.maas.partner-integration.v1","","3","","","0B","","false",""
"any-emea.event.maas.pending.commerce-iap.v1","","3","","","0B","","false",""
"any-emea.event.maas.pending.commerce.v1","","3","","","0B","2","false",""
"any-emea.event.maas.pending.consent.v1","","3","","","0B","","false",""
"any-emea.event.maas.pending.partner-integration.v1","","60","","","0B","","false",""
"any-emea.event.maas.pending.preferences.v1","","3","","","0B","","false",""
"any-emea.event.maas.pending.silhouette.v1","","3","","","0B","","false",""
"any-emea.event.maas.pending.user-authentication.v1","","3","","","0B","3","false",""
"any-emea.event.maas.pending.user-profile.v1","","3","","","0B","3","false",""
"any-emea.event.maas.preferences.v1","","3","","","0B","","false",""
"any-emea.event.maas.retry.v1","","3","","","0B","3","false",""
"any-emea.event.maas.silhouette.v1","","3","","","0B","","false",""
"any-emea.event.maas.user-account.v1","","3","","","0B","3","false",""
"any-emea.event.maas.user-authentication.v1","","3","","","0B","3","false",""
"any-emea.event.maas.user-profile.v1","","3","","","0B","3","false",""
"any-emea.event.maas.viewer-my-list.v1","","3","","","0B","","false",""
"any-emea.event.maas.viewer-playback-marker.v1","","3","","","0B","","false",""
"any-emea.event.maas.viewer-watch-history.v1","","3","","","0B","","false",""
"any-emea.event.messaging-platform.highpri","","6","","","0B","","false",""
"any-emea.event.messaging-platform.lowpri","","6","9B/s","17B/s","13.7MB","1","false",""
"any-emea.event.payment-method.v1","","20","","","496.32KB","35","false",""
"any-emea.event.payment-provider-api-invocation.v1","","20","0B/s","0B/s","694.6MB","","false",""
"any-emea.event.payment-provider-notification.v1","","20","112B/s","209B/s","374.47MB","10","false",""
"any-emea.event.payment-transaction.v1","","20","105B/s","627B/s","268.54MB","36","false",""
"any-emea.event.payment-transaction.v2","","20","102B/s","454B/s","264.89MB","36","false",""
"any-emea.event.subscription-payment-failure.v1","","20","","","1.1KB","1","false",""
"any-emea.internal.commerce.error-tracker.v1","","3","","","0B","","false",""
"any-emea.internal.event.commerce-exporter.processed.v1","","20","","","0B","","false",""
"any-emea.internal.event.commerce-exporter.unprocessed.v1","","20","","","0B","","false",""
"any-emea.internal.event.generic-exporter.processed.v1","","3","","","0B","","false",""
"any-emea.internal.event.generic-exporter.unprocessed.v1","","3","","","0B","","false",""
"any-emea.internal.event.payment-method.sync.receipts.v2","","20","0B/s","0B/s","6.25MB","6","false",""
"any-emea.internal.event.payment-method.sync.v2","","20","0B/s","0B/s","19.75MB","6","false",""
"any-emea.internal.event.payment-session.v1","","20","0B/s","0B/s","114.1MB","1","false",""
"any-emea.internal.event.payment.api-invocation.spreedly.v0","","20","0B/s","0B/s","752.07MB","1","false",""
"any-emea.internal.event.payment.attributes.v1","","20","0B/s","0B/s","98.11MB","6","false",""
"any-emea.internal.event.payment.notification.adyen.v0","","20","188B/s","942B/s","586.35MB","19","false",""
"any-emea.internal.event.payment.notification.dlocal.v0","","20","","","0B","","false",""
"any-emea.internal.event.payment.notification.iyzico.v0","","20","","","372.55KB","13","false",""
"any-emea.internal.event.payment.notification.paypal.v0","","20","","","679.35KB","3","false",""
"any-emea.internal.event.payment.notification.spreedly.v1","","20","","","0B","","false",""
"any-emea.internal.event.payment.notification.stripe.v0","","20","","","0B","","false",""
"any-emea.internal.event.payment.pending-payment-update.v0","","20","","","0B","6","false",""
"any-emea.internal.event.payment.reconciliation.v0","","6","","","0B","","false",""
"any-emea.internal.event.payment.reference.mapping.v1","","20","0B/s","0B/s","215.79MB","6","false",""
"any-emea.internal.event.sap-exporter-dry-run.ppv-task-processing.v1","","10","","","0B","","false",""
"any-emea.internal.event.sap-exporter-dry-run.scheduled-task-processing.v1","","10","","","0B","","false",""
"any-emea.internal.event.sap-exporter.ppv-task-processing.v1","","6","","","0B","","false",""
"any-emea.internal.event.sap-exporter.scheduled-task-processing.v1","","6","40B/s","40B/s","278.76KB","3","false",""
"any-emea.internal.event.tax-record.v1","","20","","","0B","6","false",""
"any-emea.internal.event.transaction.sync.receipts.v2","","80","50B/s","101B/s","6.02MB","6","false",""
"any-emea.internal.event.transaction.sync.receipts.v3","","80","","","864B","6","false",""
"any-emea.internal.event.transaction.sync.v2","","80","60B/s","119B/s","20.84MB","6","false",""
"any-emea.internal.event.transaction.sync.v3","","80","","","6.43KB","6","false",""
"any-emea.max.auditlog","","48","","","7.4MB","48","false",""
"any-emea.max.b2b.subscription","","24","","","0B","1","false",""
"any-emea.max.refresh.b2b.subscription","","24","","","0B","","false",""
"any-emea.max.refresh.b2b.subscription.high","","18","","","0B","18","false",""
"any-emea.max.refresh.b2b.subscription.low","","6","","","0B","6","false",""
"any-emea.max.refresh.b2b.subscription.medium","","12","","","1.26MB","12","false",""
"any-emea.refresh.b2b.subscription","","24","","","0B","","false",""
"any-emea.refresh.b2b.subscription.high","","18","","","0B","18","false",""
"any-emea.refresh.b2b.subscription.low","","6","","","4.48KB","6","false",""
"any-emea.refresh.b2b.subscription.medium","","12","","","1.19KB","12","false",""
"beam-emea.api.iap-subscription.action-outcome.v1","","20","","","1.53KB","","false",""
"beam-emea.api.iap-subscription.actions.v1","","20","","","854B","6","false",""
"beam-emea.client.events.v1","","20","","","0B","","false",""
"beam-emea.entity.capabilities.user-capability.v1","","40","","","6GB","3","false",""
"beam-emea.entity.iap-subscription.offer-eligibility.v1","","20","","","14.67KB","3","false",""
"beam-emea.entity.iap-subscription.v1","","20","","","73.85MB","10","false",""
"beam-emea.entity.legal.v1","","10","","","22.67GB","","false",""
"beam-emea.entity.lightning-bird.v1","","6","","","0B","","false",""
"beam-emea.entity.personalized-offers.offer.v1","","6","","","372.95KB","","false",""
"beam-emea.entity.silhouette.v1","","20","","","0B","","false",""
"beam-emea.entity.silhouette.v2","","20","","","0B","","false",""
"beam-emea.entity.subscription.non-paying-period.v1","","20","","","41.93MB","","false",""
"beam-emea.entity.subscription.non-paying-period.v2","","20","","","39.84MB","3","false",""
"beam-emea.entity.subscription.subscription.v1","","20","","","1.56GB","","false",""
"beam-emea.entity.subscription.subscription.v2","","20","53B/s","214B/s","1.95GB","7","false",""
"beam-emea.entity.telemetry-enriched-malformed.json.v1","","16","","","0B","","false",""
"beam-emea.entity.telemetry-enriched.json.v1.malformed","","16","","","0B","","false",""
"beam-emea.entity.users.profile.v2","","20","31B/s","3B/s","47.22GB","","false",""
"beam-emea.entity.users.user-legacy-mapping.v2","","20","","","3.37MB","","false",""
"beam-emea.entity.users.user.v2","","20","61B/s","36B/s","2.2GB","","false",""
"beam-emea.event.capabilities.internal.tvod-entitlement.v1","","40","","","0B","","false",""
"beam-emea.event.capabilities.user-capability.v1","","40","","","0B","","false",""
"beam-emea.event.capabilities.user-ppv.receipt.v1","","40","","","0B","","false",""
"beam-emea.event.capabilities.user-ppv.v1","","40","","","0B","","false",""
